municipality,month,Total,level_z,Food,Health,Catering,Marketplace,Transport,Other,profile,admin_form
муниципальный округ Пестовский,2024-12-01,34855,0.18502832115443668,0.39790560895136995,0.04300674221775929,0.022866159804906038,0.25964710945345,0.03431358485152776,0.24226079472098694,G,municipal_okrug
муниципальный округ Печорский,2024-12-01,29144,-0.35589991772077634,0.43954158660444687,0.044297282459511395,0.017396376612681855,0.22615289596486413,0.03664562174032391,0.23596623661817184,G,municipal_okrug
муниципальный округ Пижанский,2024-12-01,24446,-0.8872606447094846,0.5114947230630777,0.04286999918187025,0.013990018816984374,0.15209032152499385,0.04385175488832529,0.23570318252474842,G,municipal_okrug
муниципальный округ Полесский,2024-12-01,27857,-0.4924254276699584,0.41267903937968914,0.037907886707111316,0.029005276950138204,0.23085759414150842,0.051548982302473345,0.23800122051907957,G,municipal_okrug
муниципальный округ Правдинский,2024-12-01,25387,-0.7730864028537223,0.4455036042068775,0.04770157954858786,0.015913656595895536,0.24063497065427186,0.03387560562492614,0.21637058336944115,G,municipal_okrug
муниципальный округ Приуральский район,2024-12-01,52697,1.4345517358235107,0.4672372241304059,0.03038123612349849,0.020930982788394028,0.15520807636108316,0.03406266011347894,0.2921798204831395,A,municipal_okrug
муниципальный округ Пуровский район,2024-12-01,49325,1.2346595255176978,0.3734820070957932,0.034586923466801825,0.03947288393309681,0.2084338570704511,0.042250380131779015,0.30177394830207804,A,municipal_okrug
муниципальный округ Пыталовский,2024-12-01,29435,-0.32586693079325046,0.4314591472736538,0.03370137591302871,0.027042636317309326,0.24433497536945814,0.033463563784610156,0.22999830134193988,F,municipal_okrug
муниципальный округ Рамешковский,2024-12-01,28133,-0.46262338367544326,0.4465574236661572,0.030995627910283298,0.0037678171542316853,0.26701738172253225,0.027085628976646643,0.22457612057014886,G,municipal_okrug
муниципальный округ Ржевский,2024-12-01,37678,0.4204457370419851,0.407160677318329,0.043977918148521686,0.02855777907532247,0.20887520569032328,0.053718350230903975,0.2577100695365996,F,municipal_okrug
муниципальный округ Сандовский,2024-12-01,30067,-0.2616505586994704,0.4995510027605016,0.023913260385139853,0.014401170718728174,0.26118335716898927,0.05331426480859414,0.14763694415804707,C,municipal_okrug
муниципальный округ Санчурский,2024-12-01,20529,-1.4151318948389855,0.5486385113741536,0.044327536655463004,0.008475814701154464,0.17609235715329533,0.04340201665935993,0.1790637634565737,G,municipal_okrug
муниципальный округ Сарапульский район,2024-12-01,29325,-0.3371845564365542,0.4229156010230179,0.04092071611253197,0.03573742540494459,0.17554987212276216,0.051901108269394716,0.2729752770673487,F,municipal_okrug
муниципальный округ Свечинский,2024-12-01,23754,-0.974063261307623,0.4710364570177654,0.03898290814178665,0.014102887934663636,0.22640397406752547,0.0347730908478572,0.2147006819904017,G,municipal_okrug
муниципальный округ Селижаровский,2024-12-01,29389,-0.3305946022305848,0.4182517268365715,0.04954234577563034,0.010820374970226955,0.27081561128313314,0.04726258123787812,0.2033073598965599,G,municipal_okrug
муниципальный округ Селтинский район,2024-12-01,25665,-0.7401648549049722,0.47017338788233004,0.04519774011299435,0.01694915254237288,0.17475160724722386,0.05334112604714592,0.23958698616793306,G,municipal_okrug
муниципальный округ Сивинский,2024-12-01,27864,-0.4916659359219296,0.5117355727820844,0.03976457077232271,0.009259259259259259,0.16982486362331323,0.045614412862474876,0.22380132070054537,G,municipal_okrug
муниципальный округ Славский,2024-12-01,31464,-0.12436622164324675,0.4515319094838546,0.04007754894482583,0.019260106788710908,0.19145690312738367,0.05205949656750572,0.24561403508771928,G,municipal_okrug
муниципальный округ Солецкий,2024-12-01,30303,-0.2380165735331684,0.48305448305448306,0.039534039534039535,0.01155001155001155,0.23007623007623007,0.0395010395010395,0.19628419628419613,G,municipal_okrug
муниципальный округ Сонковский,2024-12-01,28485,-0.42503638452250486,0.464700719677023,0.03419343514130244,0.007477619799894681,0.26456029489204846,0.037844479550640686,0.19122345093909066,G,municipal_okrug
муниципальный округ Спировский,2024-12-01,28556,-0.41751123105123517,0.4664869029275809,0.0364546855301863,0.010190502871550638,0.2553929121725732,0.04041182238408741,0.19106317411402163,G,municipal_okrug
муниципальный округ Старицкий,2024-12-01,32126,-0.06142592671885987,0.4445309095436718,0.0398431177239619,0.011050239681255057,0.2680072215650875,0.039500715931021606,0.1970677955550022,G,municipal_okrug
муниципальный округ Струго-Красненский,2024-12-01,32276,-0.047344825867423744,0.44956004461519394,0.038852398066674926,0.023949683975709506,0.2196988474408229,0.0359400173503532,0.23199900855124544,F,municipal_okrug
муниципальный округ Суетский район,2024-12-01,25919,-0.7103957257704911,0.5235927312010494,0.04328870712604653,0.006288822871252749,0.23831937960569466,0.03831166325861337,0.15019869593734336,G,municipal_okrug
муниципальный округ Сюмсинский район,2024-12-01,25098,-0.807695011928818,0.5109570483703881,0.04797194995617181,0.012789863734162084,0.14710335484899195,0.05056179775280899,0.23061598533747696,G,municipal_okrug
муниципальный округ Тазовский район,2024-12-01,54543,1.5386304005139695,0.3821755312322388,0.025264470234493887,0.04783381918853015,0.21045780393451038,0.031039730121188786,0.30322864528903803,A,municipal_okrug
муниципальный округ Торопецкий,2024-12-01,36627,0.33492773193515,0.4379283042564229,0.037376798536598685,0.009910721598820543,0.24760422639036775,0.04619542960111393,0.2209845196166762,G,municipal_okrug
муниципальный округ Увинский район,2024-12-01,31443,-0.1263844218932128,0.42505486117736857,0.04579715675985116,0.029545526826320643,0.17472887447126548,0.0542251057469071,0.27064847501828704,G,municipal_okrug
муниципальный округ Уинский,2024-12-01,25884,-0.7144803971127763,0.5186988100757225,0.04095193942203678,0.00961984237366713,0.19293772214495442,0.0437722144954412,0.194019471488178,G,municipal_okrug
муниципальный округ Унинский,2024-12-01,23037,-1.066710982875126,0.5500716239093631,0.03685375699960933,0.004514476711377349,0.17055172114424622,0.03798237617745366,0.20002604505795019,G,municipal_okrug
муниципальный округ Усинск,2024-12-01,46163,1.0343895687070759,0.39488334813595305,0.03671771765266556,0.03866733097935576,0.16283603751922535,0.03435651929034075,0.33253904642245946,A,municipal_okrug
муниципальный округ Фаленский,2024-12-01,22781,-1.1004904096873698,0.5521706685395724,0.04034063473947588,0.013739519775251306,0.16658619024625784,0.03340503050787937,0.1937579561915631,G,municipal_okrug
муниципальный округ Фировский,2024-12-01,30474,-0.2210066674247741,0.46223009778827856,0.040756054341405785,0.011977423377305244,0.29503839338452453,0.05624466758548271,0.13375336352300315,G,municipal_okrug
муниципальный округ Хвойнинский,2024-12-01,34120,0.12060308960418759,0.49419695193434937,0.0406799531066823,0.011635404454865182,0.23256154747948418,0.03877491207502931,0.18215123094958963,G,municipal_okrug
муниципальный округ Чарышский район,2024-12-01,25026,-0.8163792354473289,0.47722368736514026,0.037880604171661475,0.017421881243506753,0.23387676816111244,0.04167665627747143,0.19192040278110767,G,municipal_okrug
муниципальный округ Частинский,2024-12-01,27985,-0.4785676469439358,0.4813292835447561,0.03476862604966947,0.010612828300875468,0.23030194747185992,0.0363766303376809,0.20661068429515805,G,municipal_okrug
муниципальный округ Черняховский,2024-12-01,34809,0.18103629473676403,0.3993220144215576,0.04467235485075699,0.03599643770289293,0.16122267229739434,0.0480335545404924,0.31075296618690573,F,municipal_okrug
муниципальный округ Шарканский район,2024-12-01,24041,-0.9377597552217408,0.4823426646146167,0.04242751965392454,0.02266960608959694,0.17973462002412546,0.05099621479971715,0.22182937481801923,G,municipal_okrug
муниципальный округ Шумихинский,2024-12-01,28686,-0.4037811462744766,0.456564177647633,0.04298263961514327,0.014955030328383183,0.1772641706755909,0.044516488879592836,0.26371749285365687,G,municipal_okrug
муниципальный округ Шурышкарский район,2024-12-01,48059,1.1560609847415129,0.4940385775817225,0.025343848186603967,0.015356124763311763,0.15759795251669823,0.044195676148068,0.26346782080359565,A,municipal_okrug
муниципальный округ Юкаменский район,2024-12-01,22410,-1.1501239934423508,0.5297634984381973,0.05403837572512271,0.010531012940651495,0.15136099955377064,0.03190539937527889,0.22240071396697902,G,municipal_okrug
муниципальный округ Юрлинский,2024-12-01,25027,-0.8162584502240238,0.5304670955368203,0.030527030806728733,0.014144723698405722,0.17165461301794063,0.038238702201622246,0.21496783473848247,G,municipal_okrug
муниципальный округ Юсьвинский,2024-12-01,24001,-0.9427934042608058,0.5133952751968668,0.032748635473521935,0.010624557310112078,0.18657555935169368,0.039873338610891214,0.21678263405691434,G,municipal_okrug
муниципальный округ Ягоднинский,2024-12-01,70825,2.328262470150579,0.4337451464878221,0.027320861277797388,0.017282033180374162,0.13382280268266855,0.0369643487469114,0.3508648076244265,A,municipal_okrug
муниципальный округ Якшур-Бодьинский район,2024-12-01,26514,-0.6417877160661394,0.4201553896054914,0.04955872369314324,0.015425812778154937,0.19789545145960624,0.051067360639662066,0.26589726182394213,G,municipal_okrug
муниципальный округ Ямальский район,2024-12-01,56324,1.6357580558830984,0.4706696967544919,0.031638377956111075,0.040124991122789576,0.11332646829060436,0.029561110716568424,0.3146793551594347,A,municipal_okrug
